date,close,volume,open,high,low,symbol
2020-09-17,110.34,178011000,109.72,112.2,108.71,AAPL
2020-09-16,112.13,155026700,115.23,116.0,112.04,AAPL
2020-09-15,115.54,184642000,118.33,118.829,113.61,AAPL
2020-09-14,115.355,140150100,114.72,115.93,112.8,AAPL
2020-09-11,112.0,180860300,114.57,115.23,110.0,AAPL
2020-09-10,113.49,182274400,120.36,120.5,112.5,AAPL
2020-09-09,117.32,176940500,117.26,119.14,115.26,AAPL
2020-09-08,112.82,231366600,113.95,118.99,112.68,AAPL
2020-09-04,120.96,332607200,120.07,123.7,110.89,AAPL
2020-09-03,120.88,257599600,126.91,128.84,120.5,AAPL
2020-09-02,131.4,200119000,137.59,137.98,127.0,AAPL
2020-09-01,134.18,152470100,132.76,134.8,130.53,AAPL
2020-08-31,129.04,225702700,127.58,131.0,126.0,AAPL
2020-08-28,124.8075,187629920,126.0125,126.4425,124.5775,AAPL
2020-08-27,125.01,155552400,127.1425,127.485,123.8325,AAPL
2020-08-26,126.5225,163022280,126.1793,126.9925,125.0825,AAPL
2020-08-25,124.825,211495800,124.6975,125.1793,123.0525,AAPL
2020-08-24,125.8575,345937760,128.6975,128.785,123.9363,AAPL
2020-08-21,124.37,338054640,119.2625,124.868,119.25,AAPL
2020-08-20,118.275,126907200,115.75,118.392,115.7334,AAPL
2020-08-19,115.7075,145538000,115.9833,117.1625,115.61,AAPL
2020-08-18,115.5625,105633560,114.3525,116.0,114.0075,AAPL
